Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,57636,101789,17587,20637,197649,0,0,3252,6355,9607,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,City Attorney,True,False,,193648,193648,,193648,0,0,3639,197287,55925,0,11355,17771,85051,3.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,104793,56812,9137,26211,196953,22396,0,0,6136,28532,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,47010,12964,28671,196352,25596,0,0,6243,31839,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Office Of The City Auditor,City Auditor,False,False,,63128,239138,,188527,0,0,7754,196281,0,0,17093,15722,32815,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,51985,129932,3644,10685,196246,17148,0,0,18097,35245,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,59112,116969,0,19615,195696,18655,0,0,18097,36752,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,87050,52942,3378,51844,195214,18428,0,0,0,18428,3.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Real Estate Assets,Real Estate Assets Dir,False,False,,33862,185640,,175438,0,11156,8502,195096,0,0,17167,7810,24977,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64503,85101,17902,27477,194983,20004,0,0,13711,33715,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,162107,0,9240,23593,194940,27759,0,0,21814,49573,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,46291,11740,28945,194683,22716,0,0,19278,41994,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,157812,0,11550,25000,194362,26594,0,0,20125,46719,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,86917,78703,0,28726,194346,19759,0,0,18097,37856,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Detective,False,False,,80517,97302,,93154,76170,204,24764,194292,18598,0,0,20125,38723,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Structural Engineering Senior,False,False,,81952,99070,,97246,54935,18830,23262,194273,12869,0,14551,11677,39097,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64288,90621,11028,28267,194204,0,0,3485,7977,11462,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,54874,115725,11214,11647,193460,15778,0,0,13439,29217,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,173757,0,10886,8539,193182,24400,0,1846,5442,31688,1.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Deputy Fire Chief,False,False,,50128,184330,,180933,0,245,11958,193136,0,0,20038,0,20038,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Planning,Planning Director,False,False,,63128,239138,,183298,0,0,9093,192391,0,0,16863,7226,24089,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,160520,0,9240,22445,192205,29763,0,0,23265,53028,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Transportation & Storm Water,Department Director,False,False,,63128,239138,,181375,0,0,10759,192134,21884,0,10973,6672,39529,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,78716,3993,20673,192093,17718,0,0,19723,37441,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,89974,61264,0,40770,192008,23772,0,0,18097,41869,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,78732,0,24365,191808,19144,0,0,20125,39269,3.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,78696,4081,20120,191608,18688,0,0,1069,19757,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,162107,0,6468,22872,191447,28337,0,0,23465,51802,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,161595,0,11550,18048,191193,31941,0,0,20046,51987,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,45499,5127,32766,191099,20471,0,0,0,20471,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,160520,0,0,30003,190523,31292,0,0,8501,39793,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Public Utilities,Program Manager,False,False,,50128,184330,,172083,0,10279,8142,190504,19117,0,7180,7625,33922,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,50837,112437,3891,23322,190487,17004,0,0,3384,20388,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,46073,129992,3716,10582,190363,15806,0,0,18097,33903,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64575,101101,41,24561,190278,18031,0,0,18097,36128,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Risk Management,Risk Management Director,False,False,,33862,185640,,170430,0,10580,8710,189720,18989,0,10413,7410,36812,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,59573,110897,0,19235,189705,18525,0,0,18097,36622,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,59772,117849,1305,10643,189569,16261,0,0,18097,34358,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Government Affairs,Governmental Rel Dir,False,False,,37024,221125,,167299,0,10243,10892,188434,0,0,16334,5442,21776,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,77636,4444,17546,188337,0,0,3207,20326,23533,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,79083,2131,18248,188173,16489,0,0,21895,38384,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,44803,9737,25893,188140,21369,0,0,19558,40927,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,167487,0,25272,-4655,188104,18998,0,9785,17521,46304,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Development Services,Development Services Dir,False,False,,63128,239138,,183298,0,7182,-2642,187838,20415,0,11117,17771,49303,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,59202,9824,29984,187721,18377,0,0,1671,20048,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,65718,11201,22088,187718,18655,0,0,19037,37692,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,44972,8281,25834,186794,19521,0,0,14803,34324,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,65316,7290,25158,186475,17646,0,0,0,17646,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,105769,54809,1024,24769,186371,20969,0,0,18097,39066,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,59522,112197,0,14433,186152,16174,0,0,13453,29627,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,65351,94183,0,26352,185886,19408,0,0,18097,37505,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,173943,0,7468,4045,185456,21390,0,10975,12023,44388,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,70998,9161,16225,185095,18693,0,0,14390,33083,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64162,92868,1400,26647,185077,18312,0,0,18097,36409,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Lieutenant,False,False,,119059,142522,,136443,0,10021,38437,184901,25601,0,0,0,25601,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,39438,13866,23795,184806,21147,0,0,19723,40870,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,49052,104125,2965,28548,184690,0,0,20138,8417,28555,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,84157,75511,1412,23249,184329,20829,0,0,0,20829,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,56984,96755,649,29574,183962,14769,0,0,18097,32866,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Engineering & Capital Projects,Senior Traffic Engineer,False,False,,81952,99070,,96389,51360,7340,28864,183953,14631,0,10689,6154,31474,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,150838,0,11038,22017,183893,27105,0,0,23265,50370,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,63974,87703,5526,26588,183791,9121,0,1187,18097,28405,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,48793,0,27289,183789,0,0,3801,1671,5472,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Ethics Commission,Executive Director,False,False,,50128,184330,,164550,0,10395,8702,183647,19324,0,9985,10854,40163,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,64101,89105,0,30425,183631,17568,0,0,16103,33671,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,57768,108697,0,16992,183457,14769,0,0,5198,19967,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,62639,94244,6253,19993,183129,18286,0,0,7500,25786,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain-Mast,False,False,,75733,91666,,51496,120752,0,10872,183120,16541,0,0,18097,34638,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,102806,51834,8156,20115,182911,22365,0,0,18097,40462,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,79714,61117,0,41803,182634,16802,0,0,535,17337,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Assistant Coo,Deputy Chief Operations Officer,False,False,,63128,239138,,178479,0,0,4000,182479,21003,0,10771,13178,44952,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Officer 2,False,False,,76690,92664,,88711,55399,8079,30245,182434,16699,0,0,5161,21860,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,47252,117626,62,17492,182432,14021,0,0,14719,28740,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,80328,80889,6311,14508,182036,21939,0,0,18097,40036,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,9386,18938,45957,181988,23309,0,0,16731,40040,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,47125,7009,19978,181819,20781,0,0,21864,42645,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,106085,38549,4486,32649,181769,19274,0,0,0,19274,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,30597,13911,29540,181755,19809,0,0,6613,26422,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,51748,110344,2,19516,181610,18465,0,0,18097,36562,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,City Attorney,Deputy City Attorney,False,False,,18990,217922,,176916,0,4431,209,181556,20443,0,6540,14859,41842,2.5% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,150838,0,11038,19661,181537,28487,0,0,22438,50925,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,65733,95924,4407,15467,181531,18790,0,0,18097,36887,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,16796,25278,31669,181450,20261,0,0,0,20261,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Captain,False,False,,75733,91666,,59615,88612,17670,15435,181332,18468,0,0,18097,36565,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,53294,103921,0,24090,181305,9604,0,1488,18097,29189,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Lieutenant,False,False,,119059,142522,,136443,0,6414,38437,181294,26549,0,0,0,26549,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Library,City Librarian,False,False,,33862,185640,,168050,0,0,13157,181207,19011,0,1680,0,20691,1.0% @ 55,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,88275,106829,,80319,85741,4632,10323,181015,20340,0,0,18097,38437,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,27827,22167,23177,180878,0,0,3945,19077,23022,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Captain,False,False,,141378,169333,,143125,0,9725,27985,180835,29209,0,0,0,29209,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Sergeant,False,False,,93059,112507,,107707,15536,38842,18552,180637,20741,0,0,20326,41067,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,50536,112596,1280,16074,180486,0,0,19500,6613,26113,N/A,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Police,Police Lieutenant,False,False,,119059,142522,,136443,0,9721,34096,180260,24337,0,0,0,24337,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
2019,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,65728,79456,,46221,124518,0,9514,180253,4741,0,1778,1471,7990,3.0% @ 50,https://www.sandiego.gov/humanresources,1430489,06/30/2020,San Diego,,False,
